ID,Label
c2acf4f2-bba8-11e8-b2ba-ac1f6b6435d0,6
25d4613e-bb9d-11e8-b2b9-ac1f6b6435d0,14
5d6c4de6-bbb1-11e8-b2ba-ac1f6b6435d0,13
d10d8df8-bbb8-11e8-b2ba-ac1f6b6435d0,0
3597c1f8-bba0-11e8-b2b9-ac1f6b6435d0,12
f26515de-bbbd-11e8-b2ba-ac1f6b6435d0,5
7b91df9a-bbaa-11e8-b2ba-ac1f6b6435d0,5
c67db176-bbc0-11e8-b2bb-ac1f6b6435d0,1
f55e17de-bba6-11e8-b2ba-ac1f6b6435d0,2
8a82b7e8-bba2-11e8-b2b9-ac1f6b6435d0,0
7c8dba36-bbc8-11e8-b2bc-ac1f6b6435d0,10
58e7b0b2-bbca-11e8-b2bc-ac1f6b6435d0,16
e3d2409e-bb9c-11e8-b2b9-ac1f6b6435d0,0
e43e734a-bbb5-11e8-b2ba-ac1f6b6435d0,16
405ffd74-bbb1-11e8-b2ba-ac1f6b6435d0,0
07236ef4-bba4-11e8-b2b9-ac1f6b6435d0,7
2b5cf148-bbb6-11e8-b2ba-ac1f6b6435d0,7
ae01d116-bbc7-11e8-b2bc-ac1f6b6435d0,0
f704cef8-bbaf-11e8-b2ba-ac1f6b6435d0,0
ec503d06-bba7-11e8-b2ba-ac1f6b6435d0,8
51dbfff0-bbaa-11e8-b2ba-ac1f6b6435d0,16
a570cbba-bb9a-11e8-b2b9-ac1f6b6435d0,0
162d0332-bba0-11e8-b2b9-ac1f6b6435d0,16
e9846f3a-bbba-11e8-b2ba-ac1f6b6435d0,16
9a229698-bbb9-11e8-b2ba-ac1f6b6435d0,16
fa012944-bbbe-11e8-b2ba-ac1f6b6435d0,3
b1a97fc8-bbc5-11e8-b2bc-ac1f6b6435d0,13
68c348f0-bb9a-11e8-b2b9-ac1f6b6435d0,13
1e4bfe04-bba7-11e8-b2ba-ac1f6b6435d0,16
5fdfa8c0-bba7-11e8-b2ba-ac1f6b6435d0,13
6843322e-bb99-11e8-b2b9-ac1f6b6435d0,9
feeb4828-bba9-11e8-b2ba-ac1f6b6435d0,16
338af20a-bba4-11e8-b2b9-ac1f6b6435d0,3
60777f34-bba6-11e8-b2ba-ac1f6b6435d0,0
f8ec26d4-bbb0-11e8-b2ba-ac1f6b6435d0,16
358f3ad4-bba9-11e8-b2ba-ac1f6b6435d0,3
d85867f4-bbc2-11e8-b2bc-ac1f6b6435d0,1
533839a4-bbbe-11e8-b2ba-ac1f6b6435d0,13
77fe33b8-bbc0-11e8-b2bb-ac1f6b6435d0,16
ebb468de-bbb8-11e8-b2ba-ac1f6b6435d0,0
088d03d8-bbc0-11e8-b2bb-ac1f6b6435d0,10
ac25c498-bb9e-11e8-b2b9-ac1f6b6435d0,2
e7fa747a-bbb0-11e8-b2ba-ac1f6b6435d0,7
a02831f2-bbb3-11e8-b2ba-ac1f6b6435d0,10
76e227b4-bbc5-11e8-b2bc-ac1f6b6435d0,5
80a2f7e0-bbb3-11e8-b2ba-ac1f6b6435d0,3
85412058-bbb6-11e8-b2ba-ac1f6b6435d0,5
98baf6a8-bbc1-11e8-b2bb-ac1f6b6435d0,16
0d545ce8-bbae-11e8-b2ba-ac1f6b6435d0,4
c136140c-bbba-11e8-b2ba-ac1f6b6435d0,2
f9d4cf28-bbc0-11e8-b2bb-ac1f6b6435d0,7
2fda9fbc-bbc1-11e8-b2bb-ac1f6b6435d0,3
6cfa21ea-bbc3-11e8-b2bc-ac1f6b6435d0,7
6b99668c-bba3-11e8-b2b9-ac1f6b6435d0,0
87a15d7c-bbac-11e8-b2ba-ac1f6b6435d0,0
ce166914-bbac-11e8-b2ba-ac1f6b6435d0,5
8aedb5fe-bba0-11e8-b2b9-ac1f6b6435d0,10
276a84ec-bb9d-11e8-b2b9-ac1f6b6435d0,16
8c6223b2-bbbd-11e8-b2ba-ac1f6b6435d0,1
f7d59ab8-bbbb-11e8-b2ba-ac1f6b6435d0,0
5d0b52fc-bbbb-11e8-b2ba-ac1f6b6435d0,2
5a435efc-bb9d-11e8-b2b9-ac1f6b6435d0,0
3604112c-bbb0-11e8-b2ba-ac1f6b6435d0,16
5a6cb4cc-bbc6-11e8-b2bc-ac1f6b6435d0,10
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,16
0fab9ace-bbb8-11e8-b2ba-ac1f6b6435d0,16
3329ade0-bba6-11e8-b2ba-ac1f6b6435d0,3
92f2f00a-bbc5-11e8-b2bc-ac1f6b6435d0,16
15029c6e-bb9c-11e8-b2b9-ac1f6b6435d0,16
87d5b2c8-bb9a-11e8-b2b9-ac1f6b6435d0,17
4ca1cce6-bbb8-11e8-b2ba-ac1f6b6435d0,16
ce8bdeee-bbaf-11e8-b2ba-ac1f6b6435d0,0
03f57edc-bbc9-11e8-b2bc-ac1f6b6435d0,16
9c42e842-bbc8-11e8-b2bc-ac1f6b6435d0,4
2d9269a8-bb9c-11e8-b2b9-ac1f6b6435d0,16
7ae1a48e-bbbb-11e8-b2ba-ac1f6b6435d0,16
95898e12-bbae-11e8-b2ba-ac1f6b6435d0,13
46dd01e6-bbbc-11e8-b2ba-ac1f6b6435d0,7
10ff8254-bbb4-11e8-b2ba-ac1f6b6435d0,0
bf37952e-bba4-11e8-b2ba-ac1f6b6435d0,0
1bb93560-bb9a-11e8-b2b9-ac1f6b6435d0,13
9a3b60ac-bb9a-11e8-b2b9-ac1f6b6435d0,16
ab2b44f4-bbb8-11e8-b2ba-ac1f6b6435d0,18
a4edd97e-bbc4-11e8-b2bc-ac1f6b6435d0,16
1acebdae-bbb9-11e8-b2ba-ac1f6b6435d0,12
4b00d8de-bbb6-11e8-b2ba-ac1f6b6435d0,12
db638948-bb9e-11e8-b2b9-ac1f6b6435d0,16
fa48c870-bbb5-11e8-b2ba-ac1f6b6435d0,0
ad760f70-bba7-11e8-b2ba-ac1f6b6435d0,12
52d20dd2-bbbe-11e8-b2ba-ac1f6b6435d0,0
d265da80-bbbc-11e8-b2ba-ac1f6b6435d0,2
dd9f969c-bbb8-11e8-b2ba-ac1f6b6435d0,13
4d602df0-bbc5-11e8-b2bc-ac1f6b6435d0,0
0e029d2e-bbbf-11e8-b2ba-ac1f6b6435d0,17
f4ceb9e6-bb9b-11e8-b2b9-ac1f6b6435d0,0
2f17c88e-bbad-11e8-b2ba-ac1f6b6435d0,5
346be278-bbc3-11e8-b2bc-ac1f6b6435d0,0
1644a858-bb9a-11e8-b2b9-ac1f6b6435d0,0
a6c13f3a-bbb4-11e8-b2ba-ac1f6b6435d0,4
84e84460-bbac-11e8-b2ba-ac1f6b6435d0,0
d80439ea-bbb3-11e8-b2ba-ac1f6b6435d0,2
dec3a20a-bb9c-11e8-b2b9-ac1f6b6435d0,1
0b42b618-bba7-11e8-b2ba-ac1f6b6435d0,13
91e7e19e-bbc9-11e8-b2bc-ac1f6b6435d0,2
fbdc4214-bbbc-11e8-b2ba-ac1f6b6435d0,14
3581241a-bbc4-11e8-b2bc-ac1f6b6435d0,3
eac7a5fe-bba3-11e8-b2b9-ac1f6b6435d0,0
648f4d20-bbbc-11e8-b2ba-ac1f6b6435d0,14
07d2c0a6-bbaf-11e8-b2ba-ac1f6b6435d0,0
f41c62a2-bba8-11e8-b2ba-ac1f6b6435d0,0
a3e41156-bbc4-11e8-b2bc-ac1f6b6435d0,13
27018abc-bb9a-11e8-b2b9-ac1f6b6435d0,0
96d6dc2a-bba9-11e8-b2ba-ac1f6b6435d0,13
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,0
a407704e-bbb8-11e8-b2ba-ac1f6b6435d0,14
ed88ff46-bbbb-11e8-b2ba-ac1f6b6435d0,5
a6034756-bba9-11e8-b2ba-ac1f6b6435d0,8
73d7919a-bba6-11e8-b2ba-ac1f6b6435d0,0
2734a248-bbaa-11e8-b2ba-ac1f6b6435d0,13
3ac503b6-bbaa-11e8-b2ba-ac1f6b6435d0,5
58c208c6-bbc5-11e8-b2bc-ac1f6b6435d0,16
21ae829a-bbbd-11e8-b2ba-ac1f6b6435d0,9
e032ea68-bba8-11e8-b2ba-ac1f6b6435d0,14
4838ccde-bbab-11e8-b2ba-ac1f6b6435d0,16
1c5db75c-bba4-11e8-b2b9-ac1f6b6435d0,16
d42056a4-bbb0-11e8-b2ba-ac1f6b6435d0,16
4441a49a-bbae-11e8-b2ba-ac1f6b6435d0,6
371dd902-bbc0-11e8-b2bb-ac1f6b6435d0,3
dff48b6e-bbae-11e8-b2ba-ac1f6b6435d0,10
aedabd2c-bbc3-11e8-b2bc-ac1f6b6435d0,1
fa80e530-bbbe-11e8-b2ba-ac1f6b6435d0,13
54844ee8-bba9-11e8-b2ba-ac1f6b6435d0,2
c61f169e-bbba-11e8-b2ba-ac1f6b6435d0,1
aa3ee894-bba8-11e8-b2ba-ac1f6b6435d0,3
e7e12e44-bbb9-11e8-b2ba-ac1f6b6435d0,16
a19d5f36-bba3-11e8-b2b9-ac1f6b6435d0,5
e635eb86-bba8-11e8-b2ba-ac1f6b6435d0,3
8a82d818-bba2-11e8-b2b9-ac1f6b6435d0,0
545d1cbe-bbc8-11e8-b2bc-ac1f6b6435d0,0
7ceea522-bbb8-11e8-b2ba-ac1f6b6435d0,14
022b36e8-bba4-11e8-b2b9-ac1f6b6435d0,0
72b700b6-bbba-11e8-b2ba-ac1f6b6435d0,16
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,4
230d7dac-bbb4-11e8-b2ba-ac1f6b6435d0,0
d30abb04-bbb7-11e8-b2ba-ac1f6b6435d0,16
c0c3760c-bbad-11e8-b2ba-ac1f6b6435d0,0
a2481d26-bb9a-11e8-b2b9-ac1f6b6435d0,12
f08d4924-bbbe-11e8-b2ba-ac1f6b6435d0,16
5f298a9c-bbbe-11e8-b2ba-ac1f6b6435d0,13
229de18a-bba6-11e8-b2ba-ac1f6b6435d0,4
3bb20282-bbb0-11e8-b2ba-ac1f6b6435d0,7
c1cb78ce-bbb2-11e8-b2ba-ac1f6b6435d0,5
a86a4aa0-bba2-11e8-b2b9-ac1f6b6435d0,13
8285218a-bbbf-11e8-b2bb-ac1f6b6435d0,16
90785482-bbb6-11e8-b2ba-ac1f6b6435d0,0
a084526e-bb9c-11e8-b2b9-ac1f6b6435d0,0
7d929c5a-bbb7-11e8-b2ba-ac1f6b6435d0,16
066e68c4-bbbd-11e8-b2ba-ac1f6b6435d0,0
62eee72a-bba6-11e8-b2ba-ac1f6b6435d0,17
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,4
f84be312-bbac-11e8-b2ba-ac1f6b6435d0,16
d929ea2a-bbba-11e8-b2ba-ac1f6b6435d0,0
8e2cbd14-bbb4-11e8-b2ba-ac1f6b6435d0,8
4e0030b8-bba0-11e8-b2b9-ac1f6b6435d0,9
f4ba697e-bb9a-11e8-b2b9-ac1f6b6435d0,0
12c51ab0-bbb2-11e8-b2ba-ac1f6b6435d0,0
5a40f9ea-bba3-11e8-b2b9-ac1f6b6435d0,14
91f1611a-bbbf-11e8-b2bb-ac1f6b6435d0,0
10d60980-bbbc-11e8-b2ba-ac1f6b6435d0,5
9d693b20-bb9d-11e8-b2b9-ac1f6b6435d0,2
b1853d4a-bbb4-11e8-b2ba-ac1f6b6435d0,0
6e0b7100-bbb0-11e8-b2ba-ac1f6b6435d0,16
83644e52-bb9a-11e8-b2b9-ac1f6b6435d0,16
af44125e-bbbe-11e8-b2ba-ac1f6b6435d0,12
c33397ca-bba1-11e8-b2b9-ac1f6b6435d0,7
e4afca46-bbb9-11e8-b2ba-ac1f6b6435d0,12
2ec0f1ae-bbbb-11e8-b2ba-ac1f6b6435d0,7
b23bcc42-bba8-11e8-b2ba-ac1f6b6435d0,14
45d2f6ce-bbb3-11e8-b2ba-ac1f6b6435d0,0
71c2db02-bbac-11e8-b2ba-ac1f6b6435d0,14
1b48ba30-bb9d-11e8-b2b9-ac1f6b6435d0,14
83a65b72-bb99-11e8-b2b9-ac1f6b6435d0,0
a65bab46-bba7-11e8-b2ba-ac1f6b6435d0,8
6c2c6d6e-bb9f-11e8-b2b9-ac1f6b6435d0,16
805b1562-bb9d-11e8-b2b9-ac1f6b6435d0,16
6d09a71a-bba9-11e8-b2ba-ac1f6b6435d0,14
d2df89a4-bbb5-11e8-b2ba-ac1f6b6435d0,2
0264fdd4-bbb7-11e8-b2ba-ac1f6b6435d0,4
37178e68-bbab-11e8-b2ba-ac1f6b6435d0,7
5b7e49d2-bba0-11e8-b2b9-ac1f6b6435d0,2
a7887c50-bbbc-11e8-b2ba-ac1f6b6435d0,5
70072d56-bbc8-11e8-b2bc-ac1f6b6435d0,16
b319935c-bb9d-11e8-b2b9-ac1f6b6435d0,16
ed91985c-bbb3-11e8-b2ba-ac1f6b6435d0,16
f27083c8-bbaf-11e8-b2ba-ac1f6b6435d0,0
8cfbea02-bbbc-11e8-b2ba-ac1f6b6435d0,14
7f5c7458-bbbb-11e8-b2ba-ac1f6b6435d0,0
967f9cb6-bbaa-11e8-b2ba-ac1f6b6435d0,6
d891371c-bbc4-11e8-b2bc-ac1f6b6435d0,6
b7d0b346-bbb4-11e8-b2ba-ac1f6b6435d0,12
7a68014e-bbbe-11e8-b2ba-ac1f6b6435d0,13
0f7f026e-bbbf-11e8-b2ba-ac1f6b6435d0,9
0c9a9148-bbb6-11e8-b2ba-ac1f6b6435d0,10
2b38d6cc-bba3-11e8-b2b9-ac1f6b6435d0,2
5ac6c57c-bbc9-11e8-b2bc-ac1f6b6435d0,6
4758031e-bbc1-11e8-b2bb-ac1f6b6435d0,14
fa5cad78-bba5-11e8-b2ba-ac1f6b6435d0,0
f5901756-bba7-11e8-b2ba-ac1f6b6435d0,13
b04643dc-bbca-11e8-b2bc-ac1f6b6435d0,7
30370e48-bbc9-11e8-b2bc-ac1f6b6435d0,5
8263f30e-bba9-11e8-b2ba-ac1f6b6435d0,5
055e91f2-bb9a-11e8-b2b9-ac1f6b6435d0,5
29eaba96-bb9f-11e8-b2b9-ac1f6b6435d0,0
a221796e-bbbd-11e8-b2ba-ac1f6b6435d0,0
af477ebe-bbb2-11e8-b2ba-ac1f6b6435d0,16
8a00e2f2-bba4-11e8-b2b9-ac1f6b6435d0,0
fcbd6e02-bba7-11e8-b2ba-ac1f6b6435d0,8
016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,0
533839a4-bbbe-11e8-b2ba-ac1f6b6435d0,16
274dc1f8-bba8-11e8-b2ba-ac1f6b6435d0,12
c33d8946-bbac-11e8-b2ba-ac1f6b6435d0,13
deef731c-bb9c-11e8-b2b9-ac1f6b6435d0,16
c4cd0b06-bbb6-11e8-b2ba-ac1f6b6435d0,16
daa8005c-bbb1-11e8-b2ba-ac1f6b6435d0,0
cea757a6-bba9-11e8-b2ba-ac1f6b6435d0,5
93b8306e-bbc9-11e8-b2bc-ac1f6b6435d0,13
de5158d0-bbab-11e8-b2ba-ac1f6b6435d0,0
f59bc24c-bbbe-11e8-b2ba-ac1f6b6435d0,0
26e97b44-bbbc-11e8-b2ba-ac1f6b6435d0,16
eb6776c6-bbbf-11e8-b2bb-ac1f6b6435d0,4
1d756984-bb9d-11e8-b2b9-ac1f6b6435d0,2
21345e94-bb9e-11e8-b2b9-ac1f6b6435d0,13
dc00f920-bbbd-11e8-b2ba-ac1f6b6435d0,7
4aeec0c6-bba3-11e8-b2b9-ac1f6b6435d0,2
2ccbe13a-bbb9-11e8-b2ba-ac1f6b6435d0,0
2d2af0fe-bbb3-11e8-b2ba-ac1f6b6435d0,8
0eabdeb4-bbb2-11e8-b2ba-ac1f6b6435d0,5
7cc54f12-bbc0-11e8-b2bb-ac1f6b6435d0,0
4bd31c44-bb9e-11e8-b2b9-ac1f6b6435d0,5
a8031162-bbb8-11e8-b2ba-ac1f6b6435d0,5
accebca6-bba8-11e8-b2ba-ac1f6b6435d0,2
e9e1123e-bbbb-11e8-b2ba-ac1f6b6435d0,5
4048b8f0-bbc8-11e8-b2bc-ac1f6b6435d0,7
2924911a-bbb6-11e8-b2ba-ac1f6b6435d0,0
041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,13
d469d8ce-bbc4-11e8-b2bc-ac1f6b6435d0,2
200af754-bbc0-11e8-b2bb-ac1f6b6435d0,0
c66a2a7a-bbb6-11e8-b2ba-ac1f6b6435d0,3
59637374-bba1-11e8-b2b9-ac1f6b6435d0,4
75f38c82-bbc8-11e8-b2bc-ac1f6b6435d0,16
83ab530a-bba0-11e8-b2b9-ac1f6b6435d0,9
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,13
8f5a9e86-bbc3-11e8-b2bc-ac1f6b6435d0,0
0067f542-bba1-11e8-b2b9-ac1f6b6435d0,14
55a95ece-bbc9-11e8-b2bc-ac1f6b6435d0,13
49d6346a-bbaa-11e8-b2ba-ac1f6b6435d0,0
764134a4-bba6-11e8-b2ba-ac1f6b6435d0,0
5fe57858-bbb7-11e8-b2ba-ac1f6b6435d0,16
0aed3546-bbb9-11e8-b2ba-ac1f6b6435d0,0
c233c946-bba9-11e8-b2ba-ac1f6b6435d0,0
4df2d110-bbbf-11e8-b2ba-ac1f6b6435d0,16
245abe2a-bbca-11e8-b2bc-ac1f6b6435d0,17
b9bad040-bbca-11e8-b2bc-ac1f6b6435d0,6
3663303c-bba9-11e8-b2ba-ac1f6b6435d0,14
28058c5a-bbbe-11e8-b2ba-ac1f6b6435d0,2
20112e6c-bbac-11e8-b2ba-ac1f6b6435d0,16
4ba553c4-bbbf-11e8-b2ba-ac1f6b6435d0,7
ee94c60a-bba6-11e8-b2ba-ac1f6b6435d0,1
a9198572-bb9f-11e8-b2b9-ac1f6b6435d0,6
18aaffdc-bbba-11e8-b2ba-ac1f6b6435d0,7
282a6f48-bbc8-11e8-b2bc-ac1f6b6435d0,13
b3267f2e-bbb9-11e8-b2ba-ac1f6b6435d0,5
b2b7ea5c-bbb7-11e8-b2ba-ac1f6b6435d0,16
7a2da3b2-bbc5-11e8-b2bc-ac1f6b6435d0,14
8aa74bd8-bbb3-11e8-b2ba-ac1f6b6435d0,2
80dd8144-bba4-11e8-b2b9-ac1f6b6435d0,0
0b844cc0-bb9f-11e8-b2b9-ac1f6b6435d0,7
8cd400e8-bbab-11e8-b2ba-ac1f6b6435d0,0
94aa52b0-bbc7-11e8-b2bc-ac1f6b6435d0,15
4fbd48b6-bbc6-11e8-b2bc-ac1f6b6435d0,10
43aa950a-bba9-11e8-b2ba-ac1f6b6435d0,12
6293bc98-bbbe-11e8-b2ba-ac1f6b6435d0,7
1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0,0
6a055272-bba8-11e8-b2ba-ac1f6b6435d0,3
9b02669e-bba8-11e8-b2ba-ac1f6b6435d0,14
7abaca88-bba9-11e8-b2ba-ac1f6b6435d0,2
d0c84962-bbc9-11e8-b2bc-ac1f6b6435d0,0
f57b12a8-bb9c-11e8-b2b9-ac1f6b6435d0,0
48fbf434-bba1-11e8-b2b9-ac1f6b6435d0,14
05a26ca6-bbb8-11e8-b2ba-ac1f6b6435d0,16
027578fa-bbb5-11e8-b2ba-ac1f6b6435d0,16
70bad976-bba7-11e8-b2ba-ac1f6b6435d0,0
979ecd78-bbab-11e8-b2ba-ac1f6b6435d0,3
6cdcfab8-bb9e-11e8-b2b9-ac1f6b6435d0,13
c3c37362-bbbb-11e8-b2ba-ac1f6b6435d0,4
f7035070-bbc1-11e8-b2bb-ac1f6b6435d0,16
9c6098f8-bbb7-11e8-b2ba-ac1f6b6435d0,0
53d08d9c-bbb1-11e8-b2ba-ac1f6b6435d0,5
5fa0be08-bbc5-11e8-b2bc-ac1f6b6435d0,0
e353792c-bbaa-11e8-b2ba-ac1f6b6435d0,7
7cb5a7e4-bbb4-11e8-b2ba-ac1f6b6435d0,16
0e29bcd0-bbc2-11e8-b2bb-ac1f6b6435d0,0
e536d446-bbbe-11e8-b2ba-ac1f6b6435d0,0
e6afd03e-bb9b-11e8-b2b9-ac1f6b6435d0,0
57a823fa-bba5-11e8-b2ba-ac1f6b6435d0,0
a350d566-bbb1-11e8-b2ba-ac1f6b6435d0,0
2cabfc06-bb9d-11e8-b2b9-ac1f6b6435d0,13
d56b90be-bba1-11e8-b2b9-ac1f6b6435d0,16
0a904bec-bba5-11e8-b2ba-ac1f6b6435d0,3
f74068a8-bbb6-11e8-b2ba-ac1f6b6435d0,0
58428b0c-bbb9-11e8-b2ba-ac1f6b6435d0,12
d2ecea64-bbc3-11e8-b2bc-ac1f6b6435d0,0
9eaea6e2-bba6-11e8-b2ba-ac1f6b6435d0,4
9035335e-bbc6-11e8-b2bc-ac1f6b6435d0,4
752df0bc-bba5-11e8-b2ba-ac1f6b6435d0,3
51fb6a18-bbc6-11e8-b2bc-ac1f6b6435d0,0
bbb5c09a-bbc4-11e8-b2bc-ac1f6b6435d0,3
9b9fb530-bbbb-11e8-b2ba-ac1f6b6435d0,14
df00f6c6-bbb2-11e8-b2ba-ac1f6b6435d0,12
35d5676c-bbc6-11e8-b2bc-ac1f6b6435d0,13
b2e917a4-bbac-11e8-b2ba-ac1f6b6435d0,12
63e0df64-bbc7-11e8-b2bc-ac1f6b6435d0,0
cf753328-bbb4-11e8-b2ba-ac1f6b6435d0,1
7420c8e8-bb9b-11e8-b2b9-ac1f6b6435d0,10
59aa9708-bbbb-11e8-b2ba-ac1f6b6435d0,0
283b4288-bba9-11e8-b2ba-ac1f6b6435d0,0
bf0b3946-bbba-11e8-b2ba-ac1f6b6435d0,14
cb2fca94-bbaf-11e8-b2ba-ac1f6b6435d0,10
f50c9290-bbad-11e8-b2ba-ac1f6b6435d0,0
2290b3ba-bbb1-11e8-b2ba-ac1f6b6435d0,2
37063d6a-bbb6-11e8-b2ba-ac1f6b6435d0,14
b690a378-bbbf-11e8-b2bb-ac1f6b6435d0,14
67c1e81a-bbb0-11e8-b2ba-ac1f6b6435d0,13
603f5558-bbb7-11e8-b2ba-ac1f6b6435d0,0
a5b70d48-bba2-11e8-b2b9-ac1f6b6435d0,0
dfc94cca-bb99-11e8-b2b9-ac1f6b6435d0,16
4bd07378-bbc5-11e8-b2bc-ac1f6b6435d0,16
0fc203d0-bbc8-11e8-b2bc-ac1f6b6435d0,13
1ee81466-bbc9-11e8-b2bc-ac1f6b6435d0,14
67cccbae-bbb5-11e8-b2ba-ac1f6b6435d0,2
078dae0c-bba6-11e8-b2ba-ac1f6b6435d0,16
5e112000-bbac-11e8-b2ba-ac1f6b6435d0,14
12c42e0e-bbbf-11e8-b2ba-ac1f6b6435d0,5
840a912a-bbc9-11e8-b2bc-ac1f6b6435d0,0
d557f8e0-bba8-11e8-b2ba-ac1f6b6435d0,3
b914d2f2-bb99-11e8-b2b9-ac1f6b6435d0,3
6ed03f1a-bbbc-11e8-b2ba-ac1f6b6435d0,12
d61f2e2a-bbbb-11e8-b2ba-ac1f6b6435d0,0
6dc83e0a-bbc7-11e8-b2bc-ac1f6b6435d0,8
08efb82a-bb9d-11e8-b2b9-ac1f6b6435d0,8
6a0d121c-bbb4-11e8-b2ba-ac1f6b6435d0,16
baec7120-bbbc-11e8-b2ba-ac1f6b6435d0,16
c0a6bc0a-bbb8-11e8-b2ba-ac1f6b6435d0,0
e72e9910-bb9a-11e8-b2b9-ac1f6b6435d0,0
6230265c-bbae-11e8-b2ba-ac1f6b6435d0,16
9c20ae3c-bbb7-11e8-b2ba-ac1f6b6435d0,7
b19153c4-bb9f-11e8-b2b9-ac1f6b6435d0,0
678b320a-bbc1-11e8-b2bb-ac1f6b6435d0,9
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,2
b51809fe-bbbb-11e8-b2ba-ac1f6b6435d0,7
63abcc8a-bbc6-11e8-b2bc-ac1f6b6435d0,8
fc0ba4c6-bbbe-11e8-b2ba-ac1f6b6435d0,13
c8f9ae6a-bb9c-11e8-b2b9-ac1f6b6435d0,1
895d2a1c-bbaf-11e8-b2ba-ac1f6b6435d0,0
a6f81f1a-bbc7-11e8-b2bc-ac1f6b6435d0,2
25d14fa6-bba9-11e8-b2ba-ac1f6b6435d0,13
7026552e-bbc2-11e8-b2bb-ac1f6b6435d0,16
87d110b4-bbaa-11e8-b2ba-ac1f6b6435d0,17
e0b1ee04-bbac-11e8-b2ba-ac1f6b6435d0,16
0d0343c0-bbaf-11e8-b2ba-ac1f6b6435d0,12
91b45e18-bbb1-11e8-b2ba-ac1f6b6435d0,0
cae40014-bbbe-11e8-b2ba-ac1f6b6435d0,0
667c6f60-bba2-11e8-b2b9-ac1f6b6435d0,0
77cd86ce-bbb0-11e8-b2ba-ac1f6b6435d0,13
9319cd9a-bbb8-11e8-b2ba-ac1f6b6435d0,0
2a8e6322-bba3-11e8-b2b9-ac1f6b6435d0,7
a15f0f38-bbc6-11e8-b2bc-ac1f6b6435d0,6
6a97ece2-bbb0-11e8-b2ba-ac1f6b6435d0,6
894ed654-bbb1-11e8-b2ba-ac1f6b6435d0,0
bc64e57e-bbb1-11e8-b2ba-ac1f6b6435d0,3
c7881c84-bbaf-11e8-b2ba-ac1f6b6435d0,0
99e84f48-bbc2-11e8-b2bb-ac1f6b6435d0,13
3fe924d2-bba3-11e8-b2b9-ac1f6b6435d0,3
4a5405d0-bba9-11e8-b2ba-ac1f6b6435d0,4
c2eeefba-bbc1-11e8-b2bb-ac1f6b6435d0,3
08134d22-bb9d-11e8-b2b9-ac1f6b6435d0,0
7aa82c74-bbaa-11e8-b2ba-ac1f6b6435d0,0
70b70a3c-bbaa-11e8-b2ba-ac1f6b6435d0,16
e6a979e4-bbb1-11e8-b2ba-ac1f6b6435d0,13
751e6dfa-bbc7-11e8-b2bc-ac1f6b6435d0,16
b951e022-bbbf-11e8-b2bb-ac1f6b6435d0,7
86c6dea4-bb9d-11e8-b2b9-ac1f6b6435d0,6
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,2
4cd27bea-bbc5-11e8-b2bc-ac1f6b6435d0,9
c90b4032-bbb3-11e8-b2ba-ac1f6b6435d0,0
8f3ceec0-bbc5-11e8-b2bc-ac1f6b6435d0,16
afda66fa-bba0-11e8-b2b9-ac1f6b6435d0,12
06e908c2-bb9f-11e8-b2b9-ac1f6b6435d0,9
5058b16a-bbae-11e8-b2ba-ac1f6b6435d0,3
85b7f6b4-bbc6-11e8-b2bc-ac1f6b6435d0,4
4b4be292-bbad-11e8-b2ba-ac1f6b6435d0,13
cdf860b0-bbaf-11e8-b2ba-ac1f6b6435d0,13
503d8652-bbad-11e8-b2ba-ac1f6b6435d0,7
a418ae3c-bbad-11e8-b2ba-ac1f6b6435d0,0
c93d4984-bb9e-11e8-b2b9-ac1f6b6435d0,0
e1f70d76-bb9d-11e8-b2b9-ac1f6b6435d0,13
3e9d98ba-bb9e-11e8-b2b9-ac1f6b6435d0,0
a80e7eb0-bbbf-11e8-b2bb-ac1f6b6435d0,16
94bd518a-bbb3-11e8-b2ba-ac1f6b6435d0,12
1acac716-bbab-11e8-b2ba-ac1f6b6435d0,7
8acb4a78-bba5-11e8-b2ba-ac1f6b6435d0,9
926804cc-bba7-11e8-b2ba-ac1f6b6435d0,13
8cd821be-bba1-11e8-b2b9-ac1f6b6435d0,0
584dff6c-bbb1-11e8-b2ba-ac1f6b6435d0,1
49a48ee4-bbad-11e8-b2ba-ac1f6b6435d0,0
f215a0fc-bbaa-11e8-b2ba-ac1f6b6435d0,10
7155c88e-bbc8-11e8-b2bc-ac1f6b6435d0,0
b7b1d7d8-bbb3-11e8-b2ba-ac1f6b6435d0,0
ca30264c-bba1-11e8-b2b9-ac1f6b6435d0,0
6dc767e2-bbc6-11e8-b2bc-ac1f6b6435d0,13
5e17ecce-bba6-11e8-b2ba-ac1f6b6435d0,4
c18b66ce-bba5-11e8-b2ba-ac1f6b6435d0,9
